marca,tienda,precio,ram_gb,almacenamiento_gb,features,scaledFeatures,prediction
4,0,1249990.0,16,512.0,"[1249990.0,16.0,512.0]","[1.965509491918914,1.2730794066257018,1.411826743396237]",0
1,0,1177544.0,16,512.0,"[1177544.0,16.0,512.0]","[1.851593940073253,1.2730794066257018,1.411826743396237]",0
1,0,1818900.0,32,1024.0,"[1818900.0,32.0,1024.0]","[2.86007505248147,2.5461588132514037,2.823653486792474]",1
2,0,899990.0,16,1024.0,"[899990.0,16.0,1024.0]","[1.4151624314051339,1.2730794066257018,2.823653486792474]",0
0,0,959990.0,16,1024.0,"[959990.0,16.0,1024.0]","[1.5095076417789248,1.2730794066257018,2.823653486792474]",0
5,0,869990.0,16,512.0,"[869990.0,16.0,512.0]","[1.3679898262182386,1.2730794066257018,1.411826743396237]",0
2,0,849990.0,16,512.0,"[849990.0,16.0,512.0]","[1.3365414227603083,1.2730794066257018,1.411826743396237]",0
8,0,1799990.0,16,1024.0,"[1799990.0,16.0,1024.0]","[2.830340587011997,1.2730794066257018,2.823653486792474]",1
2,0,799990.0,8,512.0,"[799990.0,8.0,512.0]","[1.2579204141154825,0.6365397033128509,1.411826743396237]",0
1,0,1299990.0,24,512.0,"[1299990.0,24.0,512.0]","[2.04413050056374,1.9096191099385527,1.411826743396237]",0
2,0,509990.0,8,512.0,"[509990.0,8.0,512.0]","[0.8019185639754933,0.6365397033128509,1.411826743396237]",0
0,0,1499990.0,24,1024.0,"[1499990.0,24.0,1024.0]","[2.3586145351430425,1.9096191099385527,2.823653486792474]",1
0,0,869990.0,16,1024.0,"[869990.0,16.0,1024.0]","[1.3679898262182386,1.2730794066257018,2.823653486792474]",0
4,0,619990.0,8,256.0,"[619990.0,8.0,256.0]","[0.97488478299411,0.6365397033128509,0.7059133716981185]",0
2,0,759990.0,24,512.0,"[759990.0,24.0,512.0]","[1.1950236071996219,1.9096191099385527,1.411826743396237]",0
0,0,929990.0,16,512.0,"[929990.0,16.0,512.0]","[1.4623350365920293,1.2730794066257018,1.411826743396237]",0
5,0,819990.0,16,512.0,"[819990.0,16.0,512.0]","[1.2893688175734128,1.2730794066257018,1.411826743396237]",0
1,0,1254900.0,32,1024.0,"[1254900.0,32.0,1024.0]","[1.973230074967836,2.5461588132514037,2.823653486792474]",1
1,0,1799990.0,32,1024.0,"[1799990.0,32.0,1024.0]","[2.830340587011997,2.5461588132514037,2.823653486792474]",1
0,0,1149990.0,24,1024.0,"[1149990.0,24.0,1024.0]","[1.8082674746292626,1.9096191099385527,2.823653486792474]",1
2,0,799990.0,8,512.0,"[799990.0,8.0,512.0]","[1.2579204141154825,0.6365397033128509,1.411826743396237]",0
4,0,1196990.0,16,512.0,"[1196990.0,16.0,512.0]","[1.8821712227553988,1.2730794066257018,1.411826743396237]",0
1,0,539990.0,8,512.0,"[539990.0,8.0,512.0]","[0.8490911691623888,0.6365397033128509,1.411826743396237]",0
1,0,1229990.0,8,512.0,"[1229990.0,8.0,512.0]","[1.9340610884609837,0.6365397033128509,1.411826743396237]",0
0,0,709990.0,8,512.0,"[709990.0,8.0,512.0]","[1.1164025985547963,0.6365397033128509,1.411826743396237]",0
0,0,434990.0,8,512.0,"[434990.0,8.0,512.0]","[0.6839870510082547,0.6365397033128509,1.411826743396237]",0
1,0,599990.0,16,512.0,"[599990.0,16.0,512.0]","[0.9434363795361796,1.2730794066257018,1.411826743396237]",0
1,0,1699993.0,32,1024.0,"[1699993.0,32.0,1024.0]","[2.6731032869828644,2.5461588132514037,2.823653486792474]",1
4,0,989990.0,24,512.0,"[989990.0,24.0,512.0]","[1.5566802469658203,1.9096191099385527,1.411826743396237]",0
5,0,549990.0,32,512.0,"[549990.0,32.0,512.0]","[0.864815370891354,2.5461588132514037,1.411826743396237]",0
1,0,429990.0,8,256.0,"[429990.0,8.0,256.0]","[0.6761249501437722,0.6365397033128509,0.7059133716981185]",0
0,0,699990.0,8,512.0,"[699990.0,8.0,512.0]","[1.1006783968258311,0.6365397033128509,1.411826743396237]",0
2,0,709990.0,16,512.0,"[709990.0,16.0,512.0]","[1.1164025985547963,1.2730794066257018,1.411826743396237]",0
1,0,3049990.0,32,1024.0,"[3049990.0,32.0,1024.0]","[4.7958658031326395,2.5461588132514037,2.823653486792474]",1
4,0,1129990.0,16,512.0,"[1129990.0,16.0,512.0]","[1.7768190711713323,1.2730794066257018,1.411826743396237]",0
2,0,1869990.0,32,1024.0,"[1869990.0,32.0,1024.0]","[2.940409999114753,2.5461588132514037,2.823653486792474]",1
1,0,2259991.0,64,1024.0,"[2259991.0,64.0,1024.0]","[3.5536554389645665,5.092317626502807,2.823653486792474]",2
8,0,1390000.0,32,1024.0,"[1390000.0,32.0,1024.0]","[2.185664040326155,2.5461588132514037,2.823653486792474]",1
1,0,199990.0,4,500.0,"[199990.0,4.0,500.0]","[0.3144683103775739,0.31826985165642546,1.3787370540978878]",0
1,0,899990.0,16,1024.0,"[899990.0,16.0,1024.0]","[1.4151624314051339,1.2730794066257018,2.823653486792474]",0
1,0,699990.0,16,512.0,"[699990.0,16.0,512.0]","[1.1006783968258311,1.2730794066257018,1.411826743396237]",0
1,0,329990.0,8,500.0,"[329990.0,8.0,500.0]","[0.5188829328541208,0.6365397033128509,1.3787370540978878]",0
0,0,1874550.0,16,1024.0,"[1874550.0,16.0,1024.0]","[2.947580235103161,1.2730794066257018,2.823653486792474]",1
0,0,749990.0,16,512.0,"[749990.0,16.0,512.0]","[1.1792994054706567,1.2730794066257018,1.411826743396237]",0
4,0,959990.0,8,256.0,"[959990.0,8.0,256.0]","[1.5095076417789248,0.6365397033128509,0.7059133716981185]",0
2,0,1379990.0,16,1024.0,"[1379990.0,16.0,1024.0]","[2.169924114395461,1.2730794066257018,2.823653486792474]",1
2,0,419990.0,8,512.0,"[419990.0,8.0,512.0]","[0.6604007484148071,0.6365397033128509,1.411826743396237]",0
3,0,719872.0,16,512.0,"[719872.0,16.0,512.0]","[1.1319412547033596,1.2730794066257018,1.411826743396237]",0
1,0,699990.0,16,512.0,"[699990.0,16.0,512.0]","[1.1006783968258311,1.2730794066257018,1.411826743396237]",0
5,0,979990.0,24,512.0,"[979990.0,24.0,512.0]","[1.5409560452368551,1.9096191099385527,1.411826743396237]",0
0,0,990000.0,16,1024.0,"[990000.0,16.0,1024.0]","[1.5566959711675492,1.2730794066257018,2.823653486792474]",0
2,0,1845990.0,32,1024.0,"[1845990.0,32.0,1024.0]","[2.9026719149652367,2.5461588132514037,2.823653486792474]",1
0,0,599990.0,8,512.0,"[599990.0,8.0,512.0]","[0.9434363795361796,0.6365397033128509,1.411826743396237]",0
2,0,1129990.0,16,512.0,"[1129990.0,16.0,512.0]","[1.7768190711713323,1.2730794066257018,1.411826743396237]",0
4,0,2099990.0,24,1024.0,"[2099990.0,24.0,1024.0]","[3.302066638880951,1.9096191099385527,2.823653486792474]",1
1,0,749990.0,16,1024.0,"[749990.0,16.0,1024.0]","[1.1792994054706567,1.2730794066257018,2.823653486792474]",0
5,0,2299990.0,32,1024.0,"[2299990.0,32.0,1024.0]","[3.616550673460254,2.5461588132514037,2.823653486792474]",1
0,0,1849000.0,32,1024.0,"[1849000.0,32.0,1024.0]","[2.907404899685655,2.5461588132514037,2.823653486792474]",1
1,0,1542990.0,16,512.0,"[1542990.0,16.0,512.0]","[2.4262286025775928,1.2730794066257018,1.411826743396237]",0
2,0,1619990.0,16,512.0,"[1619990.0,16.0,512.0]","[2.5473049558906244,1.2730794066257018,1.411826743396237]",0
1,0,890000.0,16,1024.0,"[890000.0,16.0,1024.0]","[1.3994539538778978,1.2730794066257018,2.823653486792474]",0
1,0,545000.0,16,512.0,"[545000.0,16.0,512.0]","[0.8569689942286003,1.2730794066257018,1.411826743396237]",0
0,0,889990.0,16,512.0,"[889990.0,16.0,512.0]","[1.399438229676169,1.2730794066257018,1.411826743396237]",0
5,0,489990.0,12,512.0,"[489990.0,12.0,512.0]","[0.7704701605175631,0.9548095549692763,1.411826743396237]",0
4,0,2349990.0,32,1024.0,"[2349990.0,32.0,1024.0]","[3.6951716821050797,2.5461588132514037,2.823653486792474]",1
1,0,699000.0,16,512.0,"[699000.0,16.0,512.0]","[1.0991217008546637,1.2730794066257018,1.411826743396237]",0
1,0,1329990.0,16,512.0,"[1329990.0,16.0,512.0]","[2.0913031057506353,1.2730794066257018,1.411826743396237]",0
1,0,1146990.0,16,512.0,"[1146990.0,16.0,512.0]","[1.803550214110573,1.2730794066257018,1.411826743396237]",0
1,0,2438350.0,32,1024.0,"[2438350.0,32.0,1024.0]","[3.834110728582216,2.5461588132514037,2.823653486792474]",1
0,0,1897214.0,16,512.0,"[1897214.0,16.0,512.0]","[2.9832175659016875,1.2730794066257018,1.411826743396237]",0
3,0,499990.0,8,512.0,"[499990.0,8.0,512.0]","[0.7861943622465282,0.6365397033128509,1.411826743396237]",0
12,0,2199990.0,16,1024.0,"[2199990.0,16.0,1024.0]","[3.459308656170603,1.2730794066257018,2.823653486792474]",1
0,0,3004250.0,32,1024.0,"[3004250.0,32.0,1024.0]","[4.7239433044243535,2.5461588132514037,2.823653486792474]",1
0,0,1890990.0,32,1024.0,"[1890990.0,32.0,1024.0]","[2.9734308227455797,2.5461588132514037,2.823653486792474]",1
4,0,2399000.0,24,512.0,"[2399000.0,24.0,512.0]","[3.772235994778738,1.9096191099385527,1.411826743396237]",1
0,0,515990.0,8,512.0,"[515990.0,8.0,512.0]","[0.8113530850128724,0.6365397033128509,1.411826743396237]",0
0,0,1849995.0,32,1024.0,"[1849995.0,32.0,1024.0]","[2.9089694577576872,2.5461588132514037,2.823653486792474]",1
0,0,1625998.0,32,1024.0,"[1625998.0,32.0,1024.0]","[2.5567520562893864,2.5461588132514037,2.823653486792474]",1
3,0,814990.0,16,512.0,"[814990.0,16.0,512.0]","[1.2815067167089302,1.2730794066257018,1.411826743396237]",0
4,0,1249990.0,16,512.0,"[1249990.0,16.0,512.0]","[1.965509491918914,1.2730794066257018,1.411826743396237]",0
4,0,2499990.0,24,1024.0,"[2499990.0,24.0,1024.0]","[3.931034708039557,1.9096191099385527,2.823653486792474]",1
8,0,678900.0,16,512.0,"[678900.0,16.0,512.0]","[1.0675160553794436,1.2730794066257018,1.411826743396237]",0
5,0,619990.0,16,512.0,"[619990.0,16.0,512.0]","[0.97488478299411,1.2730794066257018,1.411826743396237]",0
1,0,999992.0,16,512.0,"[999992.0,16.0,512.0]","[1.5724075935351312,1.2730794066257018,1.411826743396237]",0
2,0,3299990.0,32,1024.0,"[3299990.0,32.0,1024.0]","[5.188970846356768,2.5461588132514037,2.823653486792474]",1
4,0,2999990.0,24,1024.0,"[2999990.0,24.0,1024.0]","[4.717244794487814,1.9096191099385527,2.823653486792474]",1
5,0,850000.0,16,512.0,"[850000.0,16.0,512.0]","[1.3365571469620372,1.2730794066257018,1.411826743396237]",0
2,0,699000.0,16,1024.0,"[699000.0,16.0,1024.0]","[1.0991217008546637,1.2730794066257018,2.823653486792474]",0
1,0,419000.0,16,512.0,"[419000.0,16.0,512.0]","[0.6588440524436395,1.2730794066257018,1.411826743396237]",0
1,0,580000.0,16,1024.0,"[580000.0,16.0,1024.0]","[0.9120037002799783,1.2730794066257018,2.823653486792474]",0
4,0,499990.0,16,256.0,"[499990.0,16.0,256.0]","[0.7861943622465282,1.2730794066257018,0.7059133716981185]",0
0,0,1699990.0,16,1024.0,"[1699990.0,16.0,1024.0]","[2.6730985697223453,1.2730794066257018,2.823653486792474]",1
0,0,529990.0,8,512.0,"[529990.0,8.0,512.0]","[0.8333669674334236,0.6365397033128509,1.411826743396237]",0
2,0,579990.0,8,512.0,"[579990.0,8.0,512.0]","[0.9119879760782493,0.6365397033128509,1.411826743396237]",0
29,0,749990.0,8,512.0,"[749990.0,8.0,512.0]","[1.1792994054706567,0.6365397033128509,1.411826743396237]",0
0,0,539990.0,8,512.0,"[539990.0,8.0,512.0]","[0.8490911691623888,0.6365397033128509,1.411826743396237]",0
0,0,729990.0,16,1024.0,"[729990.0,16.0,1024.0]","[1.1478510020127266,1.2730794066257018,2.823653486792474]",0
4,0,1199995.0,16,256.0,"[1199995.0,16.0,256.0]","[1.8868963453749528,1.2730794066257018,0.7059133716981185]",0
4,0,649990.0,8,256.0,"[649990.0,8.0,256.0]","[1.0220573881810053,0.6365397033128509,0.7059133716981185]",0
1,0,759990.0,12,512.0,"[759990.0,12.0,512.0]","[1.1950236071996219,0.9548095549692763,1.411826743396237]",0
0,0,899990.0,8,512.0,"[899990.0,8.0,512.0]","[1.4151624314051339,0.6365397033128509,1.411826743396237]",0
0,0,469990.0,8,512.0,"[469990.0,8.0,512.0]","[0.7390217570596328,0.6365397033128509,1.411826743396237]",0
1,0,350000.0,8,512.0,"[350000.0,8.0,512.0]","[0.55034706051378,0.6365397033128509,1.411826743396237]",0
1,0,410000.0,16,512.0,"[410000.0,16.0,512.0]","[0.6446922708875709,1.2730794066257018,1.411826743396237]",0
2,0,733490.0,16,512.0,"[733490.0,16.0,512.0]","[1.1533544726178644,1.2730794066257018,1.411826743396237]",0
2,0,1599990.0,24,1024.0,"[1599990.0,24.0,1024.0]","[2.515856552432694,1.9096191099385527,2.823653486792474]",1
0,0,529990.0,8,512.0,"[529990.0,8.0,512.0]","[0.8333669674334236,0.6365397033128509,1.411826743396237]",0
12,0,699990.0,8,512.0,"[699990.0,8.0,512.0]","[1.1006783968258311,0.6365397033128509,1.411826743396237]",0
5,0,2699990.0,32,2048.0,"[2699990.0,32.0,2048.0]","[4.245518742618859,2.5461588132514037,5.647306973584948]",1
0,0,290000.0,8,512.0,"[290000.0,8.0,512.0]","[0.4560018501399892,0.6365397033128509,1.411826743396237]",0
0,0,439990.0,8,512.0,"[439990.0,8.0,512.0]","[0.6918491518727373,0.6365397033128509,1.411826743396237]",0
28,0,370000.0,8,512.0,"[370000.0,8.0,512.0]","[0.5817954639717103,0.6365397033128509,1.411826743396237]",0
0,0,812820.0,16,512.0,"[812820.0,16.0,512.0]","[1.2780945649337447,1.2730794066257018,1.411826743396237]",0
2,0,989990.0,16,512.0,"[989990.0,16.0,512.0]","[1.5566802469658203,1.2730794066257018,1.411826743396237]",0
2,0,1199990.0,32,1024.0,"[1199990.0,32.0,1024.0]","[1.8868884832740882,2.5461588132514037,2.823653486792474]",1
5,0,999990.0,24,512.0,"[999990.0,24.0,512.0]","[1.5724044486947855,1.9096191099385527,1.411826743396237]",0
0,0,879990.0,16,512.0,"[879990.0,16.0,512.0]","[1.3837140279472038,1.2730794066257018,1.411826743396237]",0
1,0,2474821.0,32,1024.0,"[2474821.0,32.0,1024.0]","[3.8914584647079247,2.5461588132514037,2.823653486792474]",1
0,0,1774144.0,32,1024.0,"[1774144.0,32.0,1024.0]","[2.7896998152233135,2.5461588132514037,2.823653486792474]",1
1,0,399990.0,8,512.0,"[399990.0,8.0,512.0]","[0.6289523449568768,0.6365397033128509,1.411826743396237]",0
2,0,1629990.0,32,1024.0,"[1629990.0,32.0,1024.0]","[2.5630291576195896,2.5461588132514037,2.823653486792474]",1
1,0,919990.0,24,512.0,"[919990.0,24.0,512.0]","[1.4466108348630642,1.9096191099385527,1.411826743396237]",0
17,0,1299990.0,16,512.0,"[1299990.0,16.0,512.0]","[2.04413050056374,1.2730794066257018,1.411826743396237]",0
2,0,849990.0,16,512.0,"[849990.0,16.0,512.0]","[1.3365414227603083,1.2730794066257018,1.411826743396237]",0
0,0,818192.0,16,512.0,"[818192.0,16.0,512.0]","[1.286541606102545,1.2730794066257018,1.411826743396237]",0
1,0,1320990.0,16,512.0,"[1320990.0,16.0,512.0]","[2.0771513241945665,1.2730794066257018,1.411826743396237]",0
0,0,1599990.0,32,1024.0,"[1599990.0,32.0,1024.0]","[2.515856552432694,2.5461588132514037,2.823653486792474]",1
1,0,1299993.0,32,1024.0,"[1299993.0,32.0,1024.0]","[2.0441352178242584,2.5461588132514037,2.823653486792474]",1
0,0,1319990.0,16,1024.0,"[1319990.0,16.0,1024.0]","[2.07557890402167,1.2730794066257018,2.823653486792474]",1
0,0,499990.0,8,512.0,"[499990.0,8.0,512.0]","[0.7861943622465282,0.6365397033128509,1.411826743396237]",0
4,0,1999990.0,24,1024.0,"[1999990.0,24.0,1024.0]","[3.1448246215912996,1.9096191099385527,2.823653486792474]",1
2,0,2199990.0,32,1024.0,"[2199990.0,32.0,1024.0]","[3.459308656170603,2.5461588132514037,2.823653486792474]",1
4,0,1249990.0,16,512.0,"[1249990.0,16.0,512.0]","[1.965509491918914,1.2730794066257018,1.411826743396237]",0
5,0,439990.0,8,512.0,"[439990.0,8.0,512.0]","[0.6918491518727373,0.6365397033128509,1.411826743396237]",0
1,0,750990.0,16,512.0,"[750990.0,16.0,512.0]","[1.1808718256435533,1.2730794066257018,1.411826743396237]",0
4,0,1484732.0,16,1024.0,"[1484732.0,16.0,1024.0]","[2.3346225481449876,1.2730794066257018,2.823653486792474]",1
0,0,933990.0,16,512.0,"[933990.0,16.0,512.0]","[1.4686247172836155,1.2730794066257018,1.411826743396237]",0
0,0,489990.0,8,512.0,"[489990.0,8.0,512.0]","[0.7704701605175631,0.6365397033128509,1.411826743396237]",0
0,0,249990.0,8,1024.0,"[249990.0,8.0,1024.0]","[0.39308931902239963,0.6365397033128509,2.823653486792474]",0
12,0,1749990.0,16,1024.0,"[1749990.0,16.0,1024.0]","[2.751719578367171,1.2730794066257018,2.823653486792474]",1
0,0,449312.0,16,512.0,"[449312.0,16.0,512.0]","[0.7065072527244787,1.2730794066257018,1.411826743396237]",0
1,0,714990.0,32,256.0,"[714990.0,32.0,256.0]","[1.1242646994192789,2.5461588132514037,0.7059133716981185]",0
3,0,965990.0,16,512.0,"[965990.0,16.0,512.0]","[1.518942162816304,1.2730794066257018,1.411826743396237]",0
1,0,1051990.0,16,512.0,"[1051990.0,16.0,512.0]","[1.6541702976854042,1.2730794066257018,1.411826743396237]",0
0,0,879990.0,32,1024.0,"[879990.0,32.0,1024.0]","[1.3837140279472038,2.5461588132514037,2.823653486792474]",1
0,0,1379990.0,16,1024.0,"[1379990.0,16.0,1024.0]","[2.169924114395461,1.2730794066257018,2.823653486792474]",1
4,0,729990.0,16,512.0,"[729990.0,16.0,512.0]","[1.1478510020127266,1.2730794066257018,1.411826743396237]",0
5,0,599990.0,16,512.0,"[599990.0,16.0,512.0]","[0.9434363795361796,1.2730794066257018,1.411826743396237]",0
5,0,709990.0,16,512.0,"[709990.0,16.0,512.0]","[1.1164025985547963,1.2730794066257018,1.411826743396237]",0
5,0,649990.0,32,512.0,"[649990.0,32.0,512.0]","[1.0220573881810053,2.5461588132514037,1.411826743396237]",0
1,0,299990.0,8,256.0,"[299990.0,8.0,256.0]","[0.47171032766722537,0.6365397033128509,0.7059133716981185]",0
0,0,349990.0,8,512.0,"[349990.0,8.0,512.0]","[0.5503313363120511,0.6365397033128509,1.411826743396237]",0
1,0,1779990.0,32,1024.0,"[1779990.0,32.0,1024.0]","[2.7988921835540665,2.5461588132514037,2.823653486792474]",1
0,0,1699900.0,32,2048.0,"[1699900.0,32.0,2048.0]","[2.672957051906785,2.5461588132514037,5.647306973584948]",1
1,0,1558990.0,24,512.0,"[1558990.0,24.0,512.0]","[2.451387325343937,1.9096191099385527,1.411826743396237]",0
1,0,505990.0,8,512.0,"[505990.0,8.0,512.0]","[0.7956288832839074,0.6365397033128509,1.411826743396237]",0
3,0,531290.0,8,512.0,"[531290.0,8.0,512.0]","[0.8354111136581891,0.6365397033128509,1.411826743396237]",0
4,0,1499990.0,24,512.0,"[1499990.0,24.0,512.0]","[2.3586145351430425,1.9096191099385527,1.411826743396237]",0
1,0,729900.0,16,1024.0,"[729900.0,16.0,1024.0]","[1.1477094841971658,1.2730794066257018,2.823653486792474]",0
0,0,649990.0,16,512.0,"[649990.0,16.0,512.0]","[1.0220573881810053,1.2730794066257018,1.411826743396237]",0
1,0,1401270.0,24,512.0,"[1401270.0,24.0,512.0]","[2.2033852156746985,1.9096191099385527,1.411826743396237]",0
2,0,979990.0,16,512.0,"[979990.0,16.0,512.0]","[1.5409560452368551,1.2730794066257018,1.411826743396237]",0
1,0,1159992.0,16,1024.0,"[1159992.0,16.0,1024.0]","[1.8239948211985735,1.2730794066257018,2.823653486792474]",1
1,0,995990.0,16,512.0,"[995990.0,16.0,512.0]","[1.5661147680031993,1.2730794066257018,1.411826743396237]",0
0,0,1359990.0,16,1024.0,"[1359990.0,16.0,1024.0]","[2.1384757109375307,1.2730794066257018,2.823653486792474]",1
0,0,869990.0,16,512.0,"[869990.0,16.0,512.0]","[1.3679898262182386,1.2730794066257018,1.411826743396237]",0
12,0,719990.0,16,512.0,"[719990.0,16.0,512.0]","[1.1321268002837614,1.2730794066257018,1.411826743396237]",0
1,0,295000.0,8,256.0,"[295000.0,8.0,256.0]","[0.46386395100447175,0.6365397033128509,0.7059133716981185]",0
2,0,1269990.0,16,512.0,"[1269990.0,16.0,512.0]","[1.9969578953768443,1.2730794066257018,1.411826743396237]",0
0,0,584990.0,8,512.0,"[584990.0,8.0,512.0]","[0.9198500769427319,0.6365397033128509,1.411826743396237]",0
1,0,1679990.0,32,1024.0,"[1679990.0,32.0,1024.0]","[2.6416501662644154,2.5461588132514037,2.823653486792474]",1
2,0,1125370.0,16,512.0,"[1125370.0,16.0,512.0]","[1.7695544899725504,1.2730794066257018,1.411826743396237]",0
2,0,799990.0,16,1024.0,"[799990.0,16.0,1024.0]","[1.2579204141154825,1.2730794066257018,2.823653486792474]",0
2,0,494990.0,8,256.0,"[494990.0,8.0,256.0]","[0.7783322613820457,0.6365397033128509,0.7059133716981185]",0
2,0,806990.0,8,512.0,"[806990.0,8.0,512.0]","[1.268927355325758,0.6365397033128509,1.411826743396237]",0
2,0,857449.0,16,512.0,"[857449.0,16.0,512.0]","[1.3482701048299433,1.2730794066257018,1.411826743396237]",0
1,0,1921240.0,32,1024.0,"[1921240.0,32.0,1024.0]","[3.0209965329756994,2.5461588132514037,2.823653486792474]",1
2,0,519990.0,8,512.0,"[519990.0,8.0,512.0]","[0.8176427657044585,0.6365397033128509,1.411826743396237]",0
3,0,885990.0,16,512.0,"[885990.0,16.0,512.0]","[1.3931485489845827,1.2730794066257018,1.411826743396237]",0
1,0,707024.0,16,1024.0,"[707024.0,16.0,1024.0]","[1.1117388003219852,1.2730794066257018,2.823653486792474]",0
2,0,899990.0,16,1024.0,"[899990.0,16.0,1024.0]","[1.4151624314051339,1.2730794066257018,2.823653486792474]",0
0,0,949990.0,16,512.0,"[949990.0,16.0,512.0]","[1.4937834400499597,1.2730794066257018,1.411826743396237]",0
3,0,1199990.0,6,512.0,"[1199990.0,6.0,512.0]","[1.8868884832740882,0.47740477748463817,1.411826743396237]",0
3,0,499990.0,8,512.0,"[499990.0,8.0,512.0]","[0.7861943622465282,0.6365397033128509,1.411826743396237]",0
2,0,699500.0,16,1024.0,"[699500.0,16.0,1024.0]","[1.0999079109411118,1.2730794066257018,2.823653486792474]",0
2,0,709990.0,16,512.0,"[709990.0,16.0,512.0]","[1.1164025985547963,1.2730794066257018,1.411826743396237]",0
0,0,2399990.0,32,1024.0,"[2399990.0,32.0,1024.0]","[3.7737926907499055,2.5461588132514037,2.823653486792474]",1
36,0,289990.0,8,256.0,"[289990.0,8.0,256.0]","[0.4559861259382602,0.6365397033128509,0.7059133716981185]",0
0,0,1599990.0,32,1024.0,"[1599990.0,32.0,1024.0]","[2.515856552432694,2.5461588132514037,2.823653486792474]",1
4,0,2499990.0,24,1024.0,"[2499990.0,24.0,1024.0]","[3.931034708039557,1.9096191099385527,2.823653486792474]",1
